plate_ID,age,EP_lat,EP_lon,EP_ang
101.0,0.0,0.0,0.0,0.0
101.0,1.0,29.899466087346138,51.95338197932828,0.7372941725867144
101.0,2.0,30.331553055631073,51.98579598673717,1.4700470564454977
101.0,3.0,30.825514560579297,52.09727345310496,2.202034530517997
101.0,4.0,31.258941695757837,52.319837241485246,2.943215260394376
101.0,5.0,31.08850718755705,52.48952389418204,3.678163783898114
101.0,6.0,30.8761918665885,52.59054145190113,4.411782913981326
101.0,7.0,31.108381236398404,51.92422104299768,5.0905109636598915
101.0,8.0,31.565560736912403,51.44549313065243,5.780625652615533
101.0,9.0,32.09629591597314,51.12831476886535,6.479329071529726
101.0,10.0,32.509292202730656,50.8749559837731,7.172444098551274
101.0,11.0,32.879935993614104,50.63497806860994,7.865515597836604
101.0,12.0,33.44101280639473,50.043999935111664,8.580195116494465
101.0,13.0,33.99443162747307,49.469413993123325,9.307431765255735
101.0,14.0,34.54898856408776,48.897990592198624,10.051026473070104
101.0,15.0,35.11674878632768,48.244089404701214,10.815484985686636
101.0,16.0,35.628614754530304,47.573115081631045,11.585275764726424
101.0,17.0,36.00037052769699,46.901385682566726,12.349166931933793
101.0,18.0,36.303735572179676,46.2040134378963,13.129583902313819
101.0,19.0,36.11465781272519,45.380270875354896,13.919404066081073
101.0,20.0,35.849372931356854,44.73507125918511,14.686166650975695
101.0,21.0,35.79621839071423,44.43773054442533,15.428734152209453
101.0,22.0,35.77854849127497,44.199816129462185,16.17070950234236
101.0,23.0,35.87534881412338,44.13974370713675,16.908548206688167
101.0,24.0,35.99939780375268,44.20365373411296,17.6433271658325
101.0,25.0,36.140049692752285,44.35205238664101,18.376240535206627
101.0,26.0,36.24415486865456,43.76853365625676,19.1549994662137
101.0,27.0,36.17794232600707,43.33368231104831,19.937529467060127
101.0,28.0,36.15710515157632,43.155833605921785,20.712718094846064
101.0,29.0,36.16503940537571,42.979550423375926,21.47020863281407
101.0,30.0,36.203756770335815,42.92143105053773,22.21736463831599
101.0,31.0,36.24772863943967,42.888815634111,22.96437273370577
101.0,32.0,36.38079157709928,42.818179545883986,23.713201106874877
101.0,33.0,36.50656727617392,42.74374965695685,24.463065306424543
101.0,34.0,36.78439574858961,42.55167554920746,25.251792934532087
101.0,35.0,37.24706513090621,42.152144958987336,26.049042104463094
101.0,36.0,37.67557996234978,41.73973858630941,26.850125442745377
101.0,37.0,38.071491510092834,41.30341489942505,27.656248840418378
101.0,38.0,38.44035299129986,40.86181606449419,28.465070002321536
101.0,39.0,38.873820713080036,40.560674791937465,29.03981154968023
101.0,40.0,39.326070971430504,40.28572411581792,29.595258111018158
101.0,41.0,39.75403443705383,39.979921897180105,30.155236967143576
101.0,42.0,40.17554354116037,39.726966833600486,30.71688541241093
101.0,43.0,40.52967893984183,39.45908864594551,31.25354703478224
101.0,44.0,40.41330573340823,39.591835207004955,31.62032429312487
101.0,45.0,39.93203072206038,40.041947718122636,31.85522959156328
101.0,46.0,39.45311149266224,40.47438758104362,32.093419662588595
101.0,47.0,38.61299717401621,40.94271784000661,32.321816761492926
101.0,48.0,37.90918976054274,41.37971376188769,32.56443273937388
101.0,49.0,37.966774686327334,41.74862956876326,32.83586166162114
101.0,50.0,38.06199325867604,42.26063602863973,33.081596389645306
101.0,51.0,38.15171311466644,42.76756287184734,33.33270512149405
101.0,52.0,38.48530508808502,43.392321870649575,33.59392233957167
101.0,53.0,39.453391011229215,44.47024635553196,33.85816194904061
101.0,54.0,40.31961372591437,45.620913680951624,34.10711924129765
101.0,55.0,40.546438933135455,46.17869419103588,34.352602349582696
101.0,56.0,40.76746438708968,46.730453608032455,34.60121292184553
101.0,57.0,40.98281724266733,47.27611952030518,34.85288080272864
101.0,58.0,41.21203834641205,47.41191711871941,35.15157744315493
101.0,59.0,41.44630638298416,47.500051591930465,35.456564832483814
101.0,60.0,41.85289005953178,47.597589361814364,35.76947070552346
101.0,61.0,42.25171319208801,47.69321229309778,36.08468726865547
101.0,62.0,42.6429264688759,47.786920935127476,36.40215445135789
101.0,63.0,43.00540232779393,47.886658508864606,36.71732886879045
101.0,64.0,43.38999647395243,48.02532110266222,37.02420361764445
101.0,65.0,43.81018073840928,48.20650360886456,37.32385245760066
101.0,66.0,44.22252639279527,48.38636664996954,37.626402452309385
101.0,67.0,44.58504069650503,48.29751874308344,37.94968328877802
101.0,68.0,44.91387629263292,48.04498981456742,38.286369903888826
101.0,69.0,45.438990428487465,47.91016238596176,38.64312086690837
101.0,70.0,45.903931616465734,47.87490451370531,38.982925724095104
101.0,71.0,46.300712454807545,47.85257385584706,39.315131279891034
101.0,72.0,46.70651882604502,48.05562415974011,39.65289554483943
101.0,73.0,47.18382788151569,48.42092731120829,40.01391513122316
101.0,74.0,47.64878621555757,48.786344919224994,40.380427770384664
101.0,75.0,47.81659552127502,48.793653180556625,40.777718235679245
101.0,76.0,47.906190806325206,48.71000356491827,41.182880534850064
101.0,77.0,47.99011456713083,48.624725310667365,41.589241301342796
101.0,78.0,48.068511867972504,48.537844247966234,41.9967651127654
101.0,79.0,48.1415233884836,48.449386402511884,42.40541759593717
101.0,80.0,48.167036128624545,48.36910564064977,42.80579354800529
101.0,81.0,47.809560931436785,48.3713802787165,43.123969663719855
101.0,82.0,47.45138384724614,48.365978512503375,43.44515474549428
101.0,83.0,47.09258728387612,48.35310881470158,43.76932738096301
101.0,84.0,46.99043102903083,48.20163050123055,44.19098512843775
101.0,85.0,47.353455023041754,47.80705209045315,44.79318851590549
101.0,86.0,47.69872610955122,47.41723536184779,45.40118967192025
101.0,87.0,48.02679600336067,47.03229077623779,46.014738954098505
101.0,88.0,48.338204693349844,46.65231842255299,46.633596599280416
101.0,89.0,48.63347970767586,46.277408137561174,47.25753235248714
101.0,90.0,48.91313553720019,45.90763966070244,47.88632509710996
101.0,91.0,49.17767319890369,45.54308282119361,48.51976248860382
101.0,92.0,49.42757992258097,45.18379775451048,49.15764059356298
101.0,93.0,49.52857763409155,45.46043589356037,49.7838763104191
101.0,94.0,49.62040778906906,45.732060767746255,50.41202731152774
101.0,95.0,49.70339118397283,45.99866561119562,51.04200996284321
101.0,96.0,49.77783571605177,46.2602495201943,51.67374378735118
101.0,97.0,49.8440368868652,46.516817131291866,52.307151299159656
101.0,98.0,49.90227829111952,46.76837830437469,52.94215784675377
101.0,99.0,49.95283209043678,47.014947811662395,53.57869146490978
101.0,100.0,49.99595947182454,47.25654503346265,54.21668273478849
101.0,101.0,50.03191109074805,47.49319366140774,54.85606465174861
101.0,102.0,50.060927498813506,47.724921409788536,55.496772500444784
101.0,103.0,50.33486888992306,47.925263595825776,56.239477585926494
101.0,104.0,50.595824128943754,48.125899944196455,56.98572089320379
101.0,105.0,50.84421436280435,48.326723172003526,57.73534256602834
101.0,106.0,51.08044535088274,48.52762908977712,58.48818940244014
101.0,107.0,51.30490791034271,48.72851665561713,59.2441145136183
101.0,108.0,51.51797837051343,48.929288019836484,60.002976999391585
101.0,109.0,51.81916703932426,49.047185812689165,60.65620829954932
101.0,110.0,52.10931246017538,49.16556188100946,61.31376908331764
101.0,111.0,52.38868145555868,49.28435606184144,61.97550228014412
101.0,112.0,52.65753549126947,49.4035089337361,62.64125586926247
101.0,113.0,52.91613054718074,49.52296188755982,63.31088270994611
101.0,114.0,53.260231592498634,49.84675269432495,64.09815967287469
101.0,115.0,53.58939606058476,50.17024724186348,64.89138299838703
101.0,116.0,53.904040380459165,50.49327655292975,65.69029893252434
101.0,117.0,54.20457169067427,50.81567527493561,66.49466313785541
101.0,118.0,54.491387563073246,51.13728195781554,67.30424032695502
101.0,119.0,54.764875799191856,51.45793931265169,68.11880390222035
101.0,120.0,55.02541429065593,51.777494450384985,68.93813560315213
101.0,121.0,55.192154838592536,51.92752376929477,69.85720110729058
101.0,122.0,55.01159823957384,52.061818844837944,70.55808700600788
101.0,123.0,54.60784928944864,52.17814016042957,71.11363597871879
101.0,124.0,54.20756132658338,52.2852393908459,71.67047426274968
101.0,125.0,53.880203240415,52.344832602436306,72.2393925780361
101.0,126.0,53.633524113321016,52.35571464761866,72.82091927216048
101.0,127.0,53.34768808657998,52.234276725593936,73.36514168381606
101.0,128.0,52.994863847786505,51.895874382095215,73.8466779001108
101.0,129.0,52.64530749540553,51.56206556452274,74.32950990425665
101.0,130.0,52.4307928013152,51.46724233795163,74.97136195782605
101.0,131.0,52.196313619766435,51.36163775121377,75.48132289913092
101.0,132.0,51.94353610137374,51.23962722720224,75.91287216858021
101.0,133.0,51.69192644587984,51.118796421843705,76.34445225722031
101.0,134.0,51.514846980344856,50.92761730470861,76.70513769996221
101.0,135.0,51.385486418743184,50.80171579626004,77.008959601307
101.0,136.0,51.25650003923625,50.67668055048234,77.31295994607895
101.0,137.0,51.06420840057301,50.88416401769638,77.65552106474807
101.0,138.0,50.86499614964202,51.29196830333052,78.01142436359721
101.0,139.0,50.664372228130865,51.69239988113794,78.36831637663961
101.0,140.0,50.51562658885357,52.116935779519295,78.70916921306657
101.0,141.0,50.40973690289697,52.538609262507215,79.08676907236463
101.0,142.0,50.25004753961368,52.850432182676734,79.45892073873017
101.0,143.0,50.01337331696665,53.00167536657514,79.8217416253292
101.0,144.0,49.77678729334118,53.14844098089192,80.18458316670495
101.0,145.0,49.54029973375468,53.29083867222479,80.54742859325935
101.0,146.0,49.371794658792425,53.41430348441971,80.93442816770504
101.0,147.0,49.21902950748809,53.602190987961315,81.3843443447077
101.0,148.0,49.08560992867993,53.87816475591066,81.92130222693801
101.0,149.0,48.82749507551051,54.34462063163027,82.49092834047157
101.0,150.0,48.731226859355836,54.702708280589796,83.05900067684794
101.0,151.0,48.645692609762946,55.04551391172098,83.62775577841983
101.0,152.0,48.55781894251541,55.381778959076456,84.19763148724131
101.0,153.0,48.46768065261482,55.71158829521623,84.76858961569125
101.0,154.0,48.35739460052735,55.717385990388756,85.30324241987749
101.0,155.0,48.23831725010576,55.64330833493652,85.8198464372728
101.0,156.0,48.125294792633305,55.55305201896507,86.32757459326683
101.0,157.0,48.06106606034065,55.343386964488495,86.77423132366357
101.0,158.0,47.982286576476895,55.16304104777034,87.23790290697757
101.0,159.0,47.893658093676706,55.00215949428844,87.71522709246078
101.0,160.0,47.82075768995176,54.806666878011484,88.20615849955774
101.0,161.0,47.746947608752215,54.613065125877185,88.69699439399683
101.0,162.0,47.67224240183846,54.42132693380688,89.18772763679813
101.0,163.0,47.59990692616166,54.222815587688395,89.66948876269882
101.0,164.0,47.54844358149237,53.968710049732664,90.09204862531313
101.0,165.0,47.49610110476022,53.71677084907395,90.51488273389596
101.0,166.0,47.442895561844374,53.46697480020878,90.93798271446687
101.0,167.0,47.388842626617624,53.21929880666113,91.36134031653727
101.0,168.0,47.333957589650005,52.973719868468876,91.78494741031894
101.0,169.0,47.278255366748816,52.73021508925157,92.2087959839962
101.0,170.0,47.221750507335436,52.48876168287337,92.63287814105963
101.0,171.0,47.17650829971565,52.13345521237668,93.0917352535708
101.0,172.0,47.129657634855796,51.78119992932808,93.55126684484196
101.0,173.0,47.08123056117437,51.43197328969176,94.0114554631271
101.0,174.0,47.031258410450185,51.08575227299871,94.47228393113434
101.0,175.0,46.97691635659718,50.8318941767099,94.85130814327405
101.0,176.0,46.91535240965596,50.787794704151636,95.03817016738601
101.0,177.0,46.853734563141856,50.74394690712201,95.22495995212284
101.0,178.0,46.83016542996741,50.65542576453673,95.34122022525956
101.0,179.0,46.80649055843471,50.56718666925921,95.45754944623236
101.0,180.0,46.78271061009149,50.47922893348623,95.57394717086875
101.0,181.0,46.75882624197601,50.39155186646716,95.6904129566314
101.0,182.0,46.73483810663457,50.30415477458002,95.80694636261089
101.0,183.0,46.705179306675475,50.18895504703109,95.88349345823625
101.0,184.0,46.67544099444073,50.074020740460156,95.96016396531938
101.0,185.0,46.64562379897118,49.9593514845966,96.03695756933269
101.0,186.0,46.615728346478235,49.844946904117855,96.11387395622377
101.0,187.0,46.58575526033948,49.730806618722895,96.19091281241722
101.0,188.0,46.55570516109491,49.61693024320514,96.26807382481692
101.0,189.0,46.52557866644323,49.50331738752506,96.34535668080758
101.0,190.0,46.49537639123865,49.389967656882305,96.42276106825724
101.0,191.0,46.46509894748774,49.27688065178755,96.5002866755188
101.0,192.0,46.434746944346315,49.164055968132985,96.57793319143191
101.0,193.0,46.40432098811738,49.05149319726381,96.65570030532518
101.0,194.0,46.37382168224838,48.939191926047805,96.7335877070176
101.0,195.0,46.343249627329286,48.82715173694535,96.81159508682062
101.0,196.0,46.329076016414156,48.768770298210114,96.91774878186706
101.0,197.0,46.31489603288464,48.71051483587862,97.02393405633555
101.0,198.0,46.30070977764513,48.65238492688396,97.13015079965317
101.0,199.0,46.286517350720736,48.594380149533116,97.2363989016839
101.0,200.0,46.272318851263805,48.53650008350461,97.34267825272703
101.0,201.0,46.25811437756019,48.478744309846476,97.44898874351496
101.0,202.0,46.24390402703556,48.421112410973855,97.55533026521111
101.0,203.0,46.22968789626168,48.36360397066683,97.6617027094079
101.0,204.0,46.22968789626168,48.36360397066683,97.6617027094079
101.0,205.0,46.22968789626168,48.36360397066683,97.6617027094079
101.0,206.0,46.22968789626168,48.36360397066683,97.6617027094079
101.0,207.0,46.22968789626168,48.36360397066683,97.6617027094079
101.0,208.0,46.22968789626168,48.36360397066683,97.6617027094079
101.0,209.0,46.22968789626168,48.36360397066683,97.6617027094079
101.0,210.0,46.22968789626168,48.36360397066683,97.6617027094079
101.0,211.0,46.22968789626168,48.36360397066683,97.6617027094079
101.0,212.0,46.22968789626168,48.36360397066683,97.6617027094079
101.0,213.0,46.22968789626168,48.36360397066683,97.6617027094079
101.0,214.0,46.22968789626168,48.36360397066683,97.6617027094079
101.0,215.0,46.22968789626168,48.36360397066683,97.6617027094079
